t,user,final_status,edge_id,delay
163,1,edge,16,67.49768847686019
163,76,edge,8,68.6858825679581
163,9,edge,18,49.67080099195932
163,67,edge,4,24.16851199238879
163,34,edge,9,53.61684352569728
163,39,edge,18,106.75936382777884
163,9,edge,17,38.22969140550575
163,0,edge,13,33.4810877617922
163,25,edge,9,99.4309759050584
163,2,edge,2,32.87601591479119
163,56,edge,11,73.64642637106633
163,43,edge,12,51.12059929718885
164,50,edge,8,23.446859831796
164,44,edge,11,71.31222101434975
164,10,edge,8,71.85836138572245
164,72,edge,9,94.13548912957397
164,6,edge,6,86.74995327056651
164,40,edge,12,31.364128403225717
164,37,edge,7,94.34014264187132
164,69,edge,4,36.5372676945054
164,11,edge,8,26.938177296404458
164,32,edge,11,122.36892191083604
164,65,edge,0,55.79639408827765
164,76,edge,9,61.49087800377507
164,67,edge,15,192.02294654645613
164,17,edge,14,46.71698777991957
164,6,edge,16,81.57487698151446
164,69,edge,15,41.929197986119405
164,22,edge,11,32.11326488255899
164,6,edge,13,54.01103617149023
164,56,edge,4,230.33172462899267
164,54,edge,7,57.85403294742425
164,69,edge,15,35.707031689991
164,66,edge,13,38.6421880545373
164,40,edge,12,36.72721320561235
164,62,edge,8,36.51363675679682
164,7,edge,10,29.003233881842224
164,59,edge,2,66.40733572415921
164,63,edge,4,41.213132644736376
164,64,edge,9,102.22200320937027
165,28,edge,12,30.012201643278654
165,15,edge,5,48.55908242200994
165,11,edge,8,28.817659288543446
165,42,edge,15,136.19735574119198
165,55,edge,2,54.2622936437122
165,72,edge,9,108.38332996583807
165,37,edge,6,272.99233741451303
165,25,edge,6,37.92053592978948
165,77,edge,2,17.507018232239847
165,28,edge,12,24.303211862014752
165,71,edge,4,51.16608299382029
165,59,edge,8,104.96539394791486
165,22,edge,17,54.152852814251524
165,22,edge,17,44.13542253691811
165,6,edge,16,67.73636038308166
165,54,edge,7,42.3557634131408
165,36,edge,2,85.5513332865667
165,79,edge,9,71.79497564228078
165,19,edge,14,27.02667188013494
165,71,edge,4,109.34573476831218
165,61,edge,13,20.29285880680776
165,23,edge,15,32.46779888145395
165,56,edge,17,82.02887995637406
165,73,edge,17,43.541433692894515
165,73,edge,17,23.118916330642254
165,6,edge,12,46.74794930215772
165,4,edge,2,27.02913856392072
165,43,edge,19,50.95233578957208
165,9,edge,8,86.9246106142027
166,66,edge,3,48.939471043598914
166,38,edge,15,23.161317338880576
166,40,edge,12,15.382698669342195
166,61,edge,3,153.2817653032344
166,55,edge,0,21.542229761318495
166,16,edge,7,113.2227370582142
166,62,edge,18,64.9902275487662
166,36,edge,2,44.73020516149435
166,37,edge,7,72.37652679580275
166,61,edge,6,98.41887011944917
166,44,edge,11,124.00422715407045
166,43,edge,7,91.07699605929366
166,65,edge,18,25.95089091649698
166,35,edge,4,42.22912813860709
166,59,edge,14,59.27869935569047
166,0,edge,13,34.264578828088965
166,77,edge,2,29.06258196975139
166,70,edge,11,67.51150262549693
166,72,edge,9,124.81768920072551
166,78,edge,7,52.55622138948759
166,19,edge,0,76.94057447518476
167,27,edge,9,57.94915905752672
167,78,edge,14,211.108685186301
167,53,edge,18,177.3852753580558
167,14,edge,9,81.07974692928728
167,6,edge,13,48.7570950978107
167,33,edge,4,26.436523867364425
167,52,edge,8,69.25152377969003
167,33,edge,6,159.03060399548696
167,17,edge,14,33.63511757691793
167,70,edge,17,29.347227215115208
167,3,edge,11,69.49619525497769
167,42,edge,9,160.85184951094263
167,48,edge,1,19.47846882969214
167,40,edge,12,48.022296336543285
167,10,edge,0,56.42398588269763
167,76,edge,9,100.47006790056064
167,59,edge,14,115.94311997503124
167,26,edge,8,100.80093695122241
167,19,edge,2,24.413650811839158
167,62,edge,18,51.68470766723344
167,48,edge,3,31.216640274560145
167,60,edge,17,31.861819677931706
167,75,edge,7,31.08467996208722
167,48,edge,12,53.75123381794624
167,45,edge,9,106.02410761256354
167,17,edge,14,24.042346483474933
167,58,edge,9,65.1211601168384
167,45,edge,8,37.11417245988701
167,37,edge,7,94.05267529655106
167,46,edge,17,49.596910427407316
167,8,edge,6,44.36865217547989
167,48,edge,1,66.3898693828603
167,49,edge,4,53.97157121932358
167,59,edge,14,37.13023976420668
167,76,edge,9,69.70099936564301
168,21,edge,19,85.77625322571303
168,2,edge,14,66.62602545541897
168,72,edge,9,83.32424359339174
168,21,edge,5,34.06465539912966
168,3,edge,11,80.15632946369638
168,21,edge,5,43.71702594976255
168,79,edge,8,130.3245221259783
168,8,edge,6,22.923793560783846
168,48,edge,1,51.265944503208594
168,35,edge,4,56.31802118456945
168,76,edge,9,98.43524847516844
168,15,edge,5,36.09478875596072
168,24,edge,7,15.803316475565119
168,63,edge,15,77.09888033589932
168,38,edge,13,61.136108936508194
168,72,edge,9,115.13709466868431
168,19,edge,2,53.07313587160733
168,68,edge,11,30.03564243368896
168,36,edge,5,167.97659607485804
168,34,edge,9,44.399677748117725
168,33,edge,4,30.645806572925032
168,28,edge,12,29.082928215060154
168,61,edge,3,92.30547994093858
168,23,edge,15,84.20204039596376
168,34,edge,8,81.56379683446792
168,66,edge,13,39.20020573083356
168,0,edge,5,66.13027310341829
168,53,edge,17,72.53770450851837
169,5,edge,18,62.36011629791263
169,38,edge,15,71.95702048375983
169,39,edge,0,23.43116083641842
169,33,edge,9,142.1080404005292
169,36,edge,5,70.59715676428523
169,49,edge,3,38.98071544868717
169,11,edge,8,31.941257097731977
169,41,edge,15,57.629082417842696
169,4,edge,14,43.437543675758036
169,55,edge,0,32.60988948012319
169,33,edge,9,143.48272345514644
169,62,edge,8,44.554756008838964
169,65,edge,18,34.76773696041246
169,78,edge,2,51.520199310163086
169,22,edge,11,51.31322166454855
169,18,edge,18,22.650961410425104
169,9,edge,18,15.2528715314572
169,37,edge,14,122.70609262961155
169,27,edge,6,131.35618289772765
169,59,edge,14,47.08209046086015
169,4,edge,14,22.407789649100387
169,47,edge,19,36.30901768810447
169,13,edge,19,19.3511062819104
169,71,edge,15,109.2861613691206
169,31,edge,0,42.0225431419861
169,40,edge,13,17.395315009009682
169,16,edge,19,29.45206648114661
169,4,edge,14,28.514318617473997
169,78,edge,8,244.66300904994833
169,26,edge,8,59.23543392704168
170,1,edge,6,32.69771511539599
170,8,edge,5,50.84443815244487
170,40,edge,12,48.36325765151475
170,47,edge,7,52.393963276385016
170,39,edge,8,36.97897618521366
170,66,edge,3,67.80393205387834
170,4,edge,14,52.898848066947956
170,4,edge,14,28.352742621201212
170,7,edge,9,94.66375021484315
170,57,edge,8,46.914380935346095
170,24,edge,5,33.56366009229777
170,37,edge,6,168.10574615278168
170,0,edge,16,75.80771649401318
170,61,edge,19,72.20194342778856
170,19,edge,14,44.78864140666001
170,41,edge,15,96.4894094630249
170,1,edge,6,13.921377173757813
170,64,edge,4,51.32198462182949
170,74,edge,6,43.40685001460178
170,29,edge,3,93.30529518810341
170,54,edge,5,29.83078571954787
170,53,edge,11,141.6244510854856
170,13,edge,19,55.25666256028159
170,46,edge,11,84.793367047274
171,26,edge,8,65.90841886424879
171,9,edge,17,54.88727745230102
171,33,edge,15,42.301462910647935
171,10,edge,2,44.86513721177286
171,6,edge,13,15.706067003446735
171,14,edge,9,68.42736516168868
171,14,edge,9,89.33857571329023
171,36,edge,14,161.36814798211233
171,20,edge,11,41.58737360655276
171,77,edge,2,46.98829784346015
171,50,edge,8,24.991720481406293
171,60,edge,17,30.797851820053804
171,57,edge,18,181.95292145589258
171,78,edge,7,100.42138256178788
172,13,edge,19,43.67645994954065
172,59,edge,14,95.31923226598555
172,73,edge,17,26.57398275344666
172,44,edge,9,90.16942279786326
172,49,edge,3,23.25739820918821
172,51,edge,8,66.36586051924795
172,1,edge,5,33.58093777676186
172,20,edge,17,28.15549340421298
172,43,edge,19,47.33148351333995
172,56,edge,15,151.1320513472339
172,62,edge,8,81.64866125349403
172,72,edge,9,49.96193904804385
172,53,edge,11,46.65017268012304
172,56,edge,4,166.53289973515248
172,13,edge,19,29.47052999258398
172,4,edge,14,24.578463135463075
172,21,edge,7,48.76184887064111
172,14,edge,9,43.65503374549556
172,74,edge,13,36.19686984849036
172,42,edge,4,68.91951748915587
172,36,edge,14,43.63185604018333
172,55,edge,0,66.42166316021651
173,13,edge,19,46.80667055532055
173,51,edge,9,57.77886110968547
173,73,edge,17,41.985197724735734
173,71,edge,9,175.5401280492149
173,65,edge,0,60.9024767189938
173,73,edge,11,39.269748308691135
173,46,edge,9,84.12630505857707
173,66,edge,10,55.446985914388144
173,66,edge,10,22.405165435253206
173,78,edge,7,45.53922783447299
173,2,edge,14,73.00283462198402
173,49,edge,3,37.288321222811675
173,32,edge,18,68.82858676106426
173,31,edge,0,61.545690742986885
173,54,edge,5,58.60817104151963
173,24,edge,7,17.057170771678646
173,21,edge,19,79.92516503954094
173,33,edge,1,105.21671369481085
173,56,edge,11,67.46493743666015
174,1,edge,6,29.422174614534292
174,72,edge,8,202.20741438912017
174,11,edge,8,63.431831646326195
174,18,edge,18,38.24465868941572
174,12,edge,6,39.2416400275347
174,10,edge,2,38.630407914075164
174,23,edge,9,82.13101466364049
174,48,edge,3,24.827826053218867
174,40,edge,12,23.725837903951632
174,15,edge,5,50.78774760125868
174,36,edge,2,40.17151235700476
174,22,edge,11,36.533453681668895
174,5,edge,9,66.75065065471351
174,58,edge,0,67.42085373612417
174,36,edge,7,94.52243451298597
174,35,edge,15,50.26168888002633
174,63,edge,4,25.923577010571925
174,1,edge,13,26.681518564897882
174,10,edge,2,73.86809174109506
174,59,edge,7,192.560425800215
175,28,edge,19,31.888687282749803
175,26,edge,8,67.25005595870535
175,9,edge,17,20.21357518081966
175,54,edge,7,15.649265868906337
175,51,edge,2,114.3546066128955
175,21,edge,5,20.510067481014016
175,52,edge,18,138.1216792750074
175,20,edge,11,67.82547557496689
175,38,edge,16,29.14204723213576
175,37,edge,7,114.32699771160142
175,73,edge,18,36.40218594437196
175,41,edge,4,16.464906995059465
175,25,edge,9,81.7574995350247
175,14,edge,5,49.34689247011604
175,5,edge,18,33.16512981016319
175,39,edge,0,27.006912966053736
175,13,edge,19,42.26126456136818
175,70,edge,17,63.046066495304515
175,76,edge,9,114.95899052725234
175,16,edge,13,98.85102137530674
175,54,edge,7,52.12271416252241
175,65,edge,18,28.675888110106783
175,28,edge,12,17.839504659874198
175,26,edge,0,12.672337349265934
175,25,edge,9,93.49277599785853
175,63,edge,15,45.00087564371047
175,64,edge,9,206.18037866452272
175,23,edge,6,48.911778060134765
175,19,edge,14,43.060600147767396
175,49,edge,3,42.2405818166807
176,9,edge,18,27.710198535822414
176,30,edge,4,51.19174297690013
176,54,edge,7,27.720454806354603
176,21,edge,19,70.29740676586523
176,52,edge,9,34.95344849144691
176,26,edge,0,33.93351013287712
176,39,edge,8,50.26463724982014
176,26,edge,14,176.61770887769305
176,2,edge,2,59.33928029122317
176,62,edge,18,61.64429336549113
176,43,edge,5,94.94819754481047
176,39,edge,0,35.8607074478661
176,54,edge,7,45.18161142273127
176,6,edge,13,14.98867381135892
176,36,edge,2,104.73972708395561
176,49,edge,3,35.59531054519032
176,64,edge,4,28.185036120208807
176,38,edge,13,29.837045017105996
176,26,edge,8,60.22321154442829
176,40,edge,12,43.72955431360493
176,41,edge,15,42.31153245596293
176,3,edge,11,41.50226216312222
176,41,edge,15,101.53278960015285
176,58,edge,2,34.9169683379427
176,23,edge,6,28.32287104053416
176,29,edge,3,79.730183887089
176,49,edge,3,36.52211107043163
176,37,edge,7,35.03150885301326
177,51,edge,2,97.71478642679769
177,52,edge,18,130.92051647341324
177,63,edge,4,24.312375504095126
177,64,edge,9,120.26895803072266
177,68,edge,17,85.28945533929098
177,28,edge,12,44.564337980369025
177,26,edge,0,41.15563393937756
177,77,edge,2,46.72464186135619
177,36,edge,8,295.98075241476835
177,41,edge,15,93.46644231218448
177,26,edge,8,79.49640925268861
177,69,edge,9,41.09753945112881
177,53,edge,17,87.29941563840804
177,78,edge,5,59.81411277554496
177,1,edge,6,47.351252271844324
177,2,edge,14,68.12083633061187
177,40,edge,5,49.051822602013026
177,67,edge,4,52.67681524115792
177,11,edge,18,77.22688954853605
177,35,edge,15,84.61036691895038
177,69,edge,6,39.150557665037105
177,26,edge,8,53.86372859571985
177,14,edge,9,62.06709957424631
178,20,edge,11,54.24604461791537
178,54,edge,7,34.735902303285904
178,74,edge,13,23.980557365837306
178,13,edge,19,20.359676347437503
178,24,edge,7,38.76598338606687
178,59,edge,2,54.58091393609496
178,39,edge,8,29.32875428960383
178,78,edge,5,55.29299530773275
178,66,edge,13,62.586360435483456
178,59,edge,14,64.19709977695425
178,69,edge,9,134.76210746230984
178,64,edge,4,54.83111302232436
178,58,edge,8,106.85870335774096
178,14,edge,6,59.2022628812156
178,38,edge,16,27.36815117225529
178,21,edge,19,40.369434215079444
178,46,edge,17,72.38473467127808
178,57,edge,8,31.127589459794937
178,47,edge,7,38.010941026239294
178,50,edge,18,66.40014181384059
178,75,edge,14,157.7411705231988
178,67,edge,4,39.27631610043256
178,53,edge,11,141.32458714886627
178,34,edge,9,50.87897205296334
178,69,edge,4,53.9027012582498
178,44,edge,17,79.63595027486176
178,33,edge,15,36.26496079596427
178,76,edge,8,37.89438788788441
179,59,edge,14,125.57259277768439
179,36,edge,7,80.04437872347782
179,38,edge,15,49.48743028527635
179,53,edge,9,136.04554377620283
179,60,edge,11,24.13031636044298
179,47,edge,19,55.22957440509228
179,38,edge,4,81.88560313987438
179,68,edge,18,84.22870716358861
179,57,edge,9,35.06746149841496
179,1,edge,13,54.779958253486974
179,19,edge,0,91.20216895892541
179,33,edge,4,51.210538462554204
179,31,edge,18,46.830176052828826
179,74,edge,13,29.340134223133248
179,33,edge,4,35.26041930624632
179,44,edge,11,78.26371085699547
179,28,edge,13,44.273131249305166
179,54,edge,7,41.05891820785611
179,33,edge,4,37.35858804894676
179,13,edge,19,19.92089443044669
179,31,edge,18,30.412665350870174
179,15,edge,6,99.1779431888663
179,36,edge,2,68.73671980627094
179,79,edge,9,126.4515265892053
179,6,edge,13,44.522073749434405
179,41,edge,15,41.26069393194417
180,70,edge,11,37.13219849493592
180,65,edge,0,46.479025344687045
180,60,edge,17,81.82610956830993
180,7,edge,6,29.957617521728952
180,45,edge,8,52.135517512291955
180,13,edge,7,102.28659144383505
180,39,edge,0,39.9072588564078
180,22,edge,17,49.52714636777929
180,0,edge,16,31.319953141007158
180,20,edge,17,27.903825590837755
180,59,edge,2,42.448936086639385
180,71,edge,4,104.51496703485005
180,38,edge,3,74.0309802120798
180,20,edge,11,62.57438223601434
180,53,edge,9,163.89013306068142
180,63,edge,4,30.537870490262293
180,24,edge,7,12.653315469447872
180,23,edge,9,49.804090763439255
180,35,edge,4,48.470401605325755
180,24,edge,7,41.038876852131864
180,10,edge,0,130.42286571566925
180,9,edge,18,48.84429974043626
180,48,edge,16,36.26131203930088
180,59,edge,7,139.5070546503918
180,2,edge,0,135.34688345211276
181,9,edge,18,43.77144487662647
181,1,edge,6,17.464435516330827
181,44,edge,11,124.51902518058819
181,41,edge,4,35.28602302665969
181,38,edge,1,35.65512900867742
181,8,edge,5,25.328757802705162
181,53,edge,8,133.767651784382
181,22,edge,17,29.006191961049602
181,39,edge,8,58.179979132477925
181,74,edge,13,43.63465890731129
181,41,edge,15,50.19099000727852
181,0,edge,13,41.449849011162556
181,47,edge,19,41.35703830340027
181,65,edge,17,99.49827603903604
181,71,edge,4,131.4566247168905
181,22,edge,17,29.63265056648928
181,37,edge,2,80.63307687749264
181,65,edge,0,61.967830232413064
181,43,edge,6,132.03841339559156
181,38,edge,15,26.246907475475535
181,73,edge,11,55.748834151185314
181,43,edge,12,38.322942378650055
181,2,edge,2,46.465691674750715
181,58,edge,9,113.3610833455607
182,62,edge,18,55.20368471916048
182,22,edge,17,29.50801528598669
182,36,edge,2,141.7018566205466
182,31,edge,0,51.29709496506085
182,48,edge,3,37.23901677586716
182,50,edge,9,53.011438916710794
182,40,edge,12,37.65687794498692
182,79,edge,2,75.55805207068083
182,28,edge,19,34.994074411248924
182,36,edge,14,120.70321330835819
182,30,edge,4,15.875548429680885
182,68,edge,11,36.08081713217214
182,66,edge,13,37.67570300462522
182,27,edge,7,80.02691287903623
182,29,edge,1,30.099010190564968
182,41,edge,4,28.331469699343977
182,13,edge,19,56.86285853477113
182,24,edge,7,26.343105616389277
182,70,edge,9,53.08637719207519
182,38,edge,16,29.904136359374565
182,37,edge,5,87.23507336890253
182,7,edge,6,43.44853209792217
182,74,edge,12,52.60859788488299
182,60,edge,11,42.630919722224284
183,25,edge,8,138.91498641808468
183,50,edge,18,60.49263885182079
183,63,edge,4,35.93070337644624
183,77,edge,2,36.034078792650746
183,40,edge,13,32.453711895910615
183,42,edge,15,139.25404346326818
183,32,edge,18,33.3154607291296
183,26,edge,0,39.609188175577636
183,40,edge,6,45.66040586706028
183,46,edge,17,76.99185930434766
183,17,edge,14,59.350514992026966
183,20,edge,18,80.40421413436971
183,77,edge,2,19.207918184356853
183,55,edge,0,44.83952279157629
183,56,edge,9,177.18250540417006
183,39,edge,8,77.80995057634499
183,60,edge,11,34.45743708126374
183,42,edge,9,118.21589820596078
183,77,edge,14,31.00564860190065
183,47,edge,7,58.257801463767684
183,1,edge,6,30.683666443748027
183,19,edge,0,60.978847066308326
183,66,edge,3,76.740541922415
183,74,edge,12,19.208161450169378
183,58,edge,9,104.78491062446781
183,69,edge,15,14.709580474618846
183,33,edge,4,74.58491651869338
183,15,edge,5,56.642461728792384
184,0,edge,16,29.988774925814763
184,73,edge,17,42.68647212336298
184,71,edge,4,118.662642613966
184,13,edge,19,23.191881569503757
184,70,edge,17,45.91161398809564
184,12,edge,6,55.36247965016539
184,68,edge,11,33.494755245424265
184,68,edge,11,99.89121662470009
184,33,edge,4,24.084331131462395
184,57,edge,9,17.294207976765854
184,2,edge,2,55.97279986890342
184,64,edge,4,45.390345832531416
184,37,edge,5,55.06532355204474
185,24,edge,7,41.53416896168879
185,68,edge,17,74.31968622674384
185,43,edge,12,21.232209435696372
185,9,edge,18,40.1792437555245
185,73,edge,11,52.974675843198696
185,45,edge,8,24.595858129149676
185,55,edge,14,72.8377818350293
185,26,edge,0,29.911422270357434
185,0,edge,6,16.804985702427885
185,77,edge,2,30.862457690219035
185,75,edge,7,63.1789826627126
185,49,edge,3,45.03081188696994
185,38,edge,15,37.49425397987203
185,17,edge,14,62.49745714920964
185,29,edge,19,161.65061840350728
185,21,edge,5,61.11766019118401
185,6,edge,13,25.728462083427875
185,64,edge,4,55.161814656919816
185,9,edge,18,29.56285638342431
185,31,edge,0,61.54279886831946
185,24,edge,7,32.06254715797923
185,34,edge,9,19.625288290666347
185,47,edge,19,59.41340144766561
185,66,edge,1,17.051780423975185
185,66,edge,1,44.55751995021982
185,32,edge,9,54.620427640434585
185,11,edge,8,29.57147240993566
185,77,edge,14,19.515077746054857
185,41,edge,15,84.99765094756586
186,68,edge,11,36.30837782421984
186,44,edge,15,172.73292729541893
186,10,edge,8,169.4212044334783
186,33,edge,15,20.248744468422707
186,3,edge,11,70.19946388116348
186,75,edge,7,41.59402959250224
186,34,edge,9,47.991595333950634
186,11,edge,18,73.60133796734992
186,18,edge,18,28.209204417517096
186,39,edge,0,32.26234667879553
186,66,edge,13,40.340182389504186
186,72,edge,9,142.68704737835589
186,54,edge,5,27.12850431700155
186,72,edge,9,90.2569362380402
186,36,edge,2,103.72851224016267
186,19,edge,0,73.35904468971667
186,64,edge,4,48.30000524168511
186,67,edge,3,76.37925913130437
186,9,edge,18,43.96639271950828
186,17,edge,0,80.55204940239334
186,10,edge,9,178.1417916503835
186,54,edge,5,32.713614596352485
186,18,edge,18,17.35802158797936
187,10,edge,2,71.66148924455692
187,30,edge,15,67.60076780865498
187,29,edge,13,16.591121736090898
187,11,edge,9,93.22525594594913
187,25,edge,6,68.16260196249291
187,20,edge,11,77.41613010493946
187,39,edge,8,52.339617323549206
187,75,edge,7,68.88989908648904
187,48,edge,1,39.42880252754742
187,5,edge,17,67.83761476994195
187,4,edge,14,30.9655088960501
187,61,edge,19,54.63569676562414
187,41,edge,4,15.24160945078962
187,79,edge,8,110.40027827328464
187,36,edge,7,158.53437799021174
187,12,edge,6,56.60416388354864
187,48,edge,3,18.175429866081117
187,23,edge,6,70.79905285243787
187,48,edge,3,62.35208597679174
187,28,edge,12,22.463339578459298
187,18,edge,18,33.66520432541133
187,56,edge,11,99.59865073072866
187,17,edge,0,84.639990447798
187,35,edge,4,59.77668097148747
187,70,edge,17,64.46818575030977
187,13,edge,13,172.46949211246428
187,24,edge,7,36.62347731290535
188,74,edge,13,37.39947419319471
188,74,edge,13,33.41133300663905
188,1,edge,6,14.29351074200453
188,13,edge,19,37.058694142053824
188,26,edge,8,85.8492852197524
188,67,edge,4,81.23759792204227
188,50,edge,9,51.889140946462064
188,63,edge,15,62.756354638489405
188,30,edge,3,95.69023391537307
188,31,edge,0,51.89995723461942
188,78,edge,2,108.27187724100419
188,77,edge,14,32.93074834421843
188,15,edge,6,84.66504343842836
188,43,edge,19,32.84033601107846
188,30,edge,15,122.59321153177167
188,54,edge,6,185.6704294124394
188,60,edge,17,43.27436215290641
188,54,edge,6,165.61225424446798
188,55,edge,0,45.396479459991845
188,73,edge,17,18.772253812473686
188,56,edge,9,56.702447346836315
188,39,edge,8,53.769459988351876
188,78,edge,2,165.7964773752324
188,5,edge,17,74.37687508127236
188,73,edge,17,36.2652255640384
188,0,edge,6,13.371198395556856
188,8,edge,5,59.11746863480701
189,78,edge,8,109.7731357883556
189,78,edge,8,137.21451269178763
189,31,edge,0,63.32978250578713
189,21,edge,19,88.42167728443792
189,29,edge,1,66.87491689065256
189,52,edge,2,72.52673545469938
189,54,edge,5,41.470224624247344
189,35,edge,4,26.645827218627637
189,14,edge,9,75.01701604890145
189,26,edge,0,21.73693063416142
189,75,edge,7,49.65202629400646
189,19,edge,14,31.90857046482197
189,56,edge,17,123.87968582976063
189,23,edge,6,75.53738393255189
189,68,edge,17,50.50102392774694
189,51,edge,8,86.02286729257473
189,76,edge,6,106.58755893046117
189,16,edge,13,80.33991640594218
190,31,edge,18,21.249287309978598
190,13,edge,7,96.73189523042444
190,20,edge,11,30.991649999556337
190,77,edge,14,55.8677439934109
190,39,edge,8,84.08851116597339
190,0,edge,16,67.05354226524403
190,72,edge,17,85.52667192303214
190,28,edge,19,25.738101524145655
190,1,edge,6,23.977754687380845
190,57,edge,9,39.280888381897476
190,32,edge,17,26.80342550685511
190,50,edge,9,23.63699521347156
190,52,edge,2,67.69777205590471
190,76,edge,5,84.06324859858944
190,3,edge,11,49.46930664500816
190,79,edge,2,54.85259454721726
190,28,edge,13,86.90447300349678
190,50,edge,18,32.926394595823126
190,10,edge,2,46.60484591776124
190,53,edge,11,69.30106473536283
190,46,edge,11,57.231116021748335
190,60,edge,11,36.33750049130429
190,27,edge,5,57.45558048962982
190,3,edge,18,66.82546498363843
190,59,edge,14,86.26475299662243
190,59,edge,14,91.0817429275791
190,60,edge,11,16.38774565521013
190,70,edge,18,120.09681866217088
190,56,edge,4,127.26525588547993
191,7,edge,10,81.79765155217281
191,2,edge,0,61.294255533446744
191,76,edge,9,79.86066653692411
191,29,edge,16,22.50786464368703
191,41,edge,4,15.559116437801267
191,11,edge,9,72.23196938394052
191,24,edge,5,40.677740460128405
191,16,edge,19,23.0644452761552
191,33,edge,15,43.84541961248964
191,9,edge,8,72.20127698797712
191,15,edge,9,44.73728770029488
191,23,edge,15,89.13863485244067
191,71,edge,4,119.18313706094523
191,53,edge,17,41.51071356940881
191,76,edge,8,71.18739901981664
191,73,edge,17,29.80544819209611
191,18,edge,18,25.374211945792794
191,19,edge,14,25.625387958845458
191,36,edge,9,249.23587933323375
191,21,edge,19,36.67476831214001
191,18,edge,18,15.133829804446256
191,45,edge,9,93.43424849598598
191,76,edge,5,159.45583225503714
191,42,edge,15,104.57041519074055
191,22,edge,17,27.524535682633257
191,23,edge,6,41.045554883360076
191,35,edge,4,23.95774673944573
191,0,edge,13,56.72420559987537
192,68,edge,9,117.71085954968709
192,11,edge,8,43.96953031349497
192,35,edge,4,38.45667523066721
192,57,edge,6,128.10201938368078
192,17,edge,14,47.204234361586366
192,17,edge,14,60.546644471599116
192,19,edge,8,132.1906285337866
192,26,edge,0,43.265419244081734
192,57,edge,17,105.86975498008313
192,66,edge,10,30.627340757070694
192,63,edge,4,19.77254101415112
192,54,edge,5,23.595137405123616
192,19,edge,2,29.26306446457118
192,30,edge,16,61.90620801787228
192,79,edge,9,49.33812635115469
192,52,edge,18,48.063790942811146
192,21,edge,5,27.964257630260672
192,15,edge,6,54.73588713585775
192,32,edge,17,67.96942433414979
192,41,edge,15,105.18878095514424
192,56,edge,9,179.84112456738907
192,77,edge,14,31.827627190137648
192,18,edge,18,36.39391290851246
192,33,edge,15,26.52501125189751
192,23,edge,6,38.53088969867625
193,79,edge,8,57.37883910413166
193,59,edge,14,78.98758089415085
193,46,edge,11,25.621961810992218
193,60,edge,11,39.418879344455114
193,15,edge,5,32.94556971909152
193,50,edge,8,42.13129533135917
193,31,edge,0,28.602644810732055
193,19,edge,2,39.83910627159161
193,25,edge,9,93.55101162611457
193,10,edge,2,37.58415768298249
193,74,edge,13,13.61940866532421
193,11,edge,18,28.500743472596966
193,11,edge,18,58.3386609864233
193,43,edge,6,53.65954139714572
193,9,edge,18,36.408374452711435
193,44,edge,11,126.26976112939488
193,21,edge,7,35.54732723636789
193,11,edge,18,70.51020591064027
193,49,edge,1,54.41533677516718
193,42,edge,15,103.48641553343967
193,63,edge,4,28.645862538670873
193,31,edge,18,42.25692503100999
194,8,edge,6,22.282004847839335
194,56,edge,11,58.92831966785836
194,5,edge,18,77.2260475774474
194,26,edge,0,45.51015728741599
194,12,edge,9,36.91110536920888
194,28,edge,12,50.120832004106056
194,8,edge,6,41.56044471420578
194,66,edge,3,22.038017998267232
194,60,edge,11,12.99458755994636
194,41,edge,4,21.606947013569727
194,68,edge,18,179.97997082049903
194,27,edge,7,66.09789972736587
195,27,edge,7,114.64887026588693
195,64,edge,15,60.08318339055268
195,71,edge,9,130.5070705939849
195,70,edge,17,65.9113061679832
195,10,edge,2,34.97407131232617
195,24,edge,5,16.055689555473023
195,27,edge,9,100.92561636276947
195,32,edge,8,51.07162254186676
195,6,edge,13,50.947614236229114
195,7,edge,15,48.79980206416175
195,71,edge,4,65.29992328044601
195,73,edge,17,43.618625874776775
195,62,edge,8,88.47911911293903
195,23,edge,9,76.9149991365619
195,67,edge,4,40.193140810495024
195,66,edge,10,43.0757277661068
195,3,edge,17,70.2401336627487
195,52,edge,9,63.68609925891074
195,66,edge,6,91.63357745021156
195,63,edge,4,20.736872933103985
195,35,edge,9,254.01334372112623
195,62,edge,0,34.139982313897164
195,31,edge,17,151.4324984480896
195,1,edge,13,57.32684600031859
195,19,edge,2,44.433211287059486
195,32,edge,18,68.22423450250474
195,35,edge,4,20.443496657384287
195,56,edge,9,121.81149297650576
195,42,edge,15,95.44890528164055
195,29,edge,16,72.16482406715559
195,40,edge,12,38.511447274390285
195,53,edge,11,51.54616195877877
195,13,edge,19,41.26848617949586
196,35,edge,4,43.719399177514525
196,27,edge,9,42.19815918638858
196,59,edge,14,122.93775962004565
196,26,edge,8,32.640439318100405
196,7,edge,10,69.4161566781775
196,78,edge,7,95.00780494484594
196,77,edge,14,27.91688226134891
196,13,edge,19,57.65056828900662
196,74,edge,13,20.67106939469484
196,61,edge,19,23.211658618914367
196,63,edge,15,32.763989965271485
196,5,edge,17,62.300357955954
196,18,edge,18,46.12116149400815
196,36,edge,7,97.5982123495918
196,35,edge,15,85.60202017730244
196,78,edge,5,42.89426904255477
196,45,edge,8,30.0503049945431
196,64,edge,3,161.44591543325737
196,19,edge,14,67.45917084397821
